日期,名次,期货公司名称,期货名称,合约代码,持买单,增减量
20190403,18,中国国际  ,天然橡胶            ,ru1905                        ,1121,-363
20190403,19,瑞达期货  ,天然橡胶            ,ru1905                        ,1093,-44
20190403,20,东海期货  ,天然橡胶            ,ru1905                        ,1060,-110
20190403,999,,天然橡胶            ,ru1905                        ,32865,-4426
20190403,1,中信期货  ,天然橡胶            ,ru1909                        ,12305,-36
20190403,2,永安期货  ,天然橡胶            ,ru1909                        ,10003,-125
20190403,3,方正中期  ,天然橡胶            ,ru1909                        ,9164,-254
20190403,4,银河期货  ,天然橡胶            ,ru1909                        ,6526,-275
20190403,5,海通期货  ,天然橡胶            ,ru1909                        ,5318,1758
20190403,6,格林大华  ,天然橡胶            ,ru1909                        ,4790,59
20190403,7,国泰君安  ,天然橡胶            ,ru1909                        ,4613,919
20190403,8,华泰期货  ,天然橡胶            ,ru1909                        ,4601,-71
20190403,9,光大期货  ,天然橡胶            ,ru1909                        ,4437,70
20190403,10,东证期货  ,天然橡胶            ,ru1909                        ,4274,134
20190403,11,申万期货  ,天然橡胶            ,ru1909                        ,3715,83
20190403,12,中信建投  ,天然橡胶            ,ru1909                        ,3642,17
20190403,13,国投安信  ,天然橡胶            ,ru1909                        ,3634,-90
20190403,14,中国国际  ,天然橡胶            ,ru1909                        ,3378,328
20190403,15,瑞达期货  ,天然橡胶            ,ru1909                        ,3342,-142
20190403,16,南华期货  ,天然橡胶            ,ru1909                        ,3222,155
20190403,17,中辉期货  ,天然橡胶            ,ru1909                        ,3197,253
20190403,18,徽商期货  ,天然橡胶            ,ru1909                        ,3123,58
20190403,19,国海良时  ,天然橡胶            ,ru1909                        ,2912,27
20190403,20,国信期货  ,天然橡胶            ,ru1909                        ,2649,-104
20190403,999,,天然橡胶            ,ru1909                        ,98845,2764
20190403,1,方正中期  ,天然橡胶            ,ru2001                        ,3090,102
20190403,2,永安期货  ,天然橡胶            ,ru2001                        ,2116,139
20190403,3,格林大华  ,天然橡胶            ,ru2001                        ,1390,154
20190403,4,国泰君安  ,天然橡胶            ,ru2001                        ,1034,317
20190403,5,东证期货  ,天然橡胶            ,ru2001                        ,853,198
20190403,6,申万期货  ,天然橡胶            ,ru2001                        ,688,1
20190403,7,大越期货  ,天然橡胶            ,ru2001                        ,671,1
20190403,8,华泰期货  ,天然橡胶            ,ru2001                        ,664,6
20190403,9,瑞达期货  ,天然橡胶            ,ru2001                        ,634,-7
20190403,10,南华期货  ,天然橡胶            ,ru2001                        ,605,1
20190403,11,倍特期货  ,天然橡胶            ,ru2001                        ,582,-101
20190403,12,东亚期货  ,天然橡胶            ,ru2001                        ,555,-2
20190403,13,中信期货  ,天然橡胶            ,ru2001                        ,552,-2
20190403,14,广发期货  ,天然橡胶            ,ru2001                        ,525,-30
20190403,15,国投安信  ,天然橡胶            ,ru2001                        ,516,-7
20190403,16,中粮期货  ,天然橡胶            ,ru2001                        ,515,178
20190403,17,银河期货  ,天然橡胶            ,ru2001                        ,476,-115
20190403,18,浙商期货  ,天然橡胶            ,ru2001                        ,463,49
20190403,19,中信建投  ,天然橡胶            ,ru2001                        ,398,272
20190403,20,海通期货  ,天然橡胶            ,ru2001                        ,324,13
20190403,999,,天然橡胶            ,ru2001                        ,16651,1167
20190403,-1,期货公司  ,纸浆                ,spall                         ,65471,-2297
20190403,0,非期货公司,纸浆                ,spall                         ,0,0
20190403,1,永安期货  ,纸浆                ,sp1906                        ,3770,332
20190403,2,渤海期货  ,纸浆                ,sp1906                        ,2092,-113
20190403,3,海通期货  ,纸浆                ,sp1906                        ,2007,-17
20190403,4,宏源期货  ,纸浆                ,sp1906                        ,1867,92
20190403,5,兴证期货  ,纸浆                ,sp1906                        ,1610,535
20190403,6,中信期货  ,纸浆                ,sp1906                        ,1538,-450
20190403,7,华安期货  ,纸浆                ,sp1906                        ,1500,-434
20190403,8,华泰期货  ,纸浆                ,sp1906                        ,1391,-64
20190403,9,东兴期货  ,纸浆                ,sp1906                        ,1140,18
20190403,10,建信期货  ,纸浆                ,sp1906                        ,1137,48
20190403,11,中国国际  ,纸浆                ,sp1906                        ,1055,-248
20190403,12,东证期货  ,纸浆                ,sp1906                        ,984,-4
20190403,13,徽商期货  ,纸浆                ,sp1906                        ,919,-165
20190403,14,中辉期货  ,纸浆                ,sp1906                        ,844,-2
20190403,15,国富期货  ,纸浆                ,sp1906                        ,839,181
20190403,16,广发期货  ,纸浆                ,sp1906                        ,826,-33
20190403,17,银河期货  ,纸浆                ,sp1906                        ,821,-216
20190403,18,申万期货  ,纸浆                ,sp1906                        ,732,154
20190403,19,方正中期  ,纸浆                ,sp1906                        ,727,-229
20190403,20,国泰君安  ,纸浆                ,sp1906                        ,678,-31
20190403,999,,纸浆                ,sp1906                        ,26477,-646
